Cognateset_ID,Language_ID,Form,Description,Source
7712,Indo-Aryan,páṭhati,"<number>7712</number> <b>páṭhati</b> ʻ repeats aloud ʼ TĀr., ʻ reads ʼ Mn. [MIA. form &lt; *<i>pr̥thati</i> rather than <i>práthatē</i> ʻ extends ʼ, <i>pratháyati</i> ʻ spreads abroad ʼ RV. bec. of *<smallcaps>āpaṭhati</smallcaps> &lt; *<i>āpr̥thati</i> ~ Pk. <i>appāhēi</i> &lt; *<i>āprāthayati.</i> -- √<smallcaps>paṭh</smallcaps>]",cdial
7713,Indo-Aryan,paṭhana,<number>7713</number> <b>paṭhana</b> n. ʻ reading ʼ Kāv. [√<smallcaps>paṭh</smallcaps>],cdial
7714,Indo-Aryan,paṇa,"<number>7714</number> <b>paṇa</b><superscript>1</superscript> m. ʻ wager ʼ Yājñ., ʻ stake, wages ʼ MBh. [Cf. <i>páṇatē</i> ʻ barters ʼ ŚBr. (EWA ii 194 &lt; *<i>pr̥ṇāti</i>?), Pa. <i>paṇati</i> ʻ bargains, bets ʼ. -- √<smallcaps>paṇ</smallcaps>]",cdial
7715,Indo-Aryan,paṇa,<number>7715</number> <b>paṇa</b><superscript>2</superscript> m. ʻ a coin (= 80 cowries) ʼ Mn. [← Austro -- as. EWA ii 196 with lit.],cdial
7716,Indo-Aryan,paṇava,"<number>7716</number> <b>paṇava</b> m. ʻ drum ʼ MBh. (hypersanskritism in <i>pra- ṇava</i> -- m. lex.). [← Drav. T. Burrow TPS 1946, 10]",cdial
7717,Indo-Aryan,paṇḍá,"<number>7717</number> <b>paṇḍá</b> m. ʻ eunuch, weakling ʼ lex., <i>páṇḍaka</i> -- m. MaitrS., <i>páṇḍaga</i> -- AV., <i>paṇḍra</i> -- <superscript>1</superscript>, <i>˚aka</i> -- m. MārkP. [A ʻ defective ʼ word: see lists s.vv. <smallcaps>baṇḍá -- , vaṇṭa</smallcaps> -- <superscript>2</superscript>.&lt;-&gt; Cf. Khot. <i>pandara</i> ʻ foolish ʼ]",cdial
7718,Indo-Aryan,paṇḍitá,"<number>7718</number> <b>paṇḍitá</b> ʻ learned, clever ʼ Br̥ĀrUp, m. ʻ scholar, teacher ʼ MBh. [No certain etymology. EWA ii 197 poss. &lt; *<i>prajñita</i> -- (cf. <i>paṇḍā</i> -- f. ʻ wisdom ʼ ~ <i>prajñāˊ</i> -- ) &gt; MIA. *<i>paṇṇita</i> -- &gt; <i>paṇḍita</i> -- as hypersanskritism, reversing Pk. <i>ṇṇ</i> ~ Sk. <i>ṇḍ.</i> H. W. Bailey BSOAS xxiv 479 connects rather with Khot. <i>pandara</i> ʻ foolish ʼ (see <smallcaps>paṇḍá</smallcaps> -- ). DED 3299 ← Drav. with (?)]",cdial
7719,Indo-Aryan,páṇya,<number>7719</number> <b>páṇya</b> n. ʻ article for sale ʼ ŚBr. [√<smallcaps>paṇ</smallcaps>],cdial
7720,Indo-Aryan,paṇyaśālā,"<number>7720</number> <b>paṇyaśālā</b> f. ʻ shop ʼ lex. [<smallcaps>páṇya -- , śāˊlā</smallcaps> -- ]",cdial
7721,Indo-Aryan,pataṅgá,"<number>7721</number> <b>pataṅgá</b> ʻ ep. of divine (flying) things ʼ RV., m. ʻ bird ʼ lex.; <i>patáṅga</i> -- m. ʻ (noxious) insect ʼ Br̥ĀrUp.; <i>pataṅga</i>&lt;-&gt; m. ʻ insect ʼ MBh., <i>˚gama</i> -- m. BhP., <i>pataga</i> -- m. MBh. (ʻ bird ʼ lex.). 2. *<b>pattaṅga -- .</b> 3. *<b>paṭaṅga -- .</b> 4. *<b>paṭṭiṅga -- .</b> 5. *<b>phattiṅga -- .</b> 6. *<b>phaṭiṅga -- </b>, <i>phaḍiṅgā</i> -- f. ʻ grasshopper ʼ lex. 7. *<b>phaṭṭiṅga -- .</b> [*<i>patan</i>&lt;-&gt; ʻ wing ʼ with suffix -- <i>ga</i> -- (EWA ii 198) X some nonAryan word. -- √<smallcaps>pat</smallcaps>]",cdial
7722,Indo-Aryan,pátati,"<number>7722</number> <b>pátati</b> ʻ flies ʼ RV., ʻ falls ʼ Mn. 2. Pp. <b>patitá -- </b> AV. 3. Pp. *<b>patta -- <superscript>3</superscript>.</b> [√<smallcaps>pat</smallcaps>]",cdial
7723,Indo-Aryan,patatha,"<number>7723</number> *<b>patatha</b> ʻ wing ʼ. [~ <i>pátatra</i> -- n. RV., cf. -- <i>yātha</i> -- ~ <i>yātrā</i> -- . -- √<smallcaps>pat</smallcaps>]",cdial
7724,Indo-Aryan,pátana,<number>7724</number> <b>pátana</b> n. ʻ act of flying or alighting ʼ RV. [√<smallcaps>pat</smallcaps>],cdial
7725,Indo-Aryan,patáyati,<number>7725</number> <b>patáyati</b> ʻ flies ʼ RV. [√<smallcaps>pat</smallcaps>],cdial
7726,Indo-Aryan,patākā,<number>7726</number> <b>patākā</b> f. ʻ flag ʼ MBh. 2. <b>paṭākā -- </b> f. lex. 3. *<b>phaṭākā -- .</b> [Prob. ← a non -- Aryan word containing <i>p</i>(<i>h</i>)<i>aṭ</i> aryanized with <i>t</i> EWA ii 200],cdial
7727,Indo-Aryan,páti,"<number>7727</number> <b>páti</b> m. ʻ master, husband ʼ RV.",cdial
7728,Indo-Aryan,patikula,"<number>7728</number> *<b>patikula</b> ʻ husband's family ʼ. [<smallcaps>páti -- , kúla</smallcaps> -- ]",cdial
7729,Indo-Aryan,patibhaginī,"<number>7729</number> *<b>patibhaginī</b> ʻ husband's sister ʼ. [<smallcaps>páti -- , bhaginī</smallcaps> -- ]",cdial
7730,Indo-Aryan,pativēcya,<number>7730</number> *<b>pativēcya</b> ʻ to be sifted ʼ. [Cf. Ir. *<i>pativaičana</i> -- in Psht. <i>pēzna</i> ʻ sieve ʼ NTS ii 271. -- √<smallcaps>vic</smallcaps>],cdial
7731,Indo-Aryan,patta1- ,"<number>7731</number> *<b>patta<superscript>1</superscript> -- </b> ʻ gone ʼ. [~ <smallcaps>panna</smallcaps> -- pp. of <i>pádyatē</i> ʻ goes, falls ʼ RV. NTS xv 298 with (?). -- √<smallcaps>pad</smallcaps><superscript>1</superscript>]",cdial
7732,Indo-Aryan,patta,"<number>7732</number> *<b>patta</b><superscript>2</superscript> ʻ back ʼ. 2. *<b>pattama -- .</b> 3. *<b>pattama -- .</b> [Poss. &lt; <i>apāktáḥ</i> AV., <i>ápāktāt</i> RV. ʻ from behind ʼ, <i>ápāñc</i>&lt;-&gt; ʻ behind ʼ RV.: √<smallcaps>añc</smallcaps>. -- But as a specifically NW word it may derive from Indo -- Ir. *<i>pati</i> (Av. <i>paiti</i>, &amp;c. ~ Sk. <i>práti</i>) with doubling of -- <i>t</i> -- as in <i>iyattaká</i> -- or Pk. <i>itti</i> ~ <smallcaps>íti</smallcaps> (J. C. W.)]",cdial
7732a,Indo-Aryan,patti- ,"<number>7732a</number> †<b>patti -- </b> m. ʻ footsoldier, pedestrian ʼ VS. [<smallcaps>pád</smallcaps> -- <superscript>2</superscript>]",cdial
7732b,Indo-Aryan,pattihaṁsa- ,"<number>7732b</number> †*<b>pattihaṁsa -- </b> m. ʻ domestic goose that does not fly ʼ. [<smallcaps>pattí -- , haṁsá</smallcaps> -- ]",cdial
7733,Indo-Aryan,páttra,"<number>7733</number> <b>páttra</b> n. ʻ wing -- feather ʼ VS., ʻ wing ʼ (in cmpd.) RV., ʻ leaf, petal ʼ KātyŚr., ʻ leaf of book ʼ Kāv., <i>˚traka</i> -- m.n. lex., <i>˚trikā</i> -- f. Kāv. [&lt; earlier <i>pátra</i> -- Wackernagel AiGr ii 2, 855. -- See also <smallcaps>paṭṭa -- <superscript>1</superscript>. -- √pat</smallcaps>]",cdial
7734,Indo-Aryan,pattraka,<number>7734</number> <b>pattraka</b> n. ʻ leaf (esp. of Laurus cassia) ʼ Bhpr. [<smallcaps>páttra</smallcaps> -- ],cdial
7735,Indo-Aryan,pattraratha,"<number>7735</number> <b>pattraratha</b> m. ʻ bird ʼ MBh. [<smallcaps>páttra -- , rátha</smallcaps> -- ]",cdial
7736,Indo-Aryan,pattralá,"<number>7736</number> <b>pattralá</b> ʻ leafy ʼ lex. 2. ʻ *leaflike, thin ʼ (n. ʻ thin sour milk ʼ lex.). [Cf. <i>pattalī -- karōti</i> ʻ beats into thin leaves ʼ Bhpr., <i>pātraṭa</i> -- ʻ thin ʼ lex. and semant. <smallcaps>pattrin -- . &lt;-&gt; páttra</smallcaps> -- ]",cdial
7737,Indo-Aryan,pattralava,"<number>7737</number> *<b>pattralava</b> ʻ cutting leaves ʼ. [<smallcaps>páttra -- , lava</smallcaps> -- ]",cdial
7738,Indo-Aryan,pattravaṭa,"<number>7738</number> *<b>pattravaṭa</b> ʻ leaves and lumps (of pulse) ʼ. [Cf. *<smallcaps>parṇavataka -- . -- páttra -- , vaṭa</smallcaps> -- <superscript>3</superscript>]",cdial
7739,Indo-Aryan,pattrāṅga,"<number>7739</number> <b>pattrāṅga</b> m. ʻ red sandal ʼ, n. ʻ Caesalpinia sappan ʼ Suśr., <i>pattraṅga</i> -- n. ʻ red sandal ʼ lex. [<i>pattrāḍhya</i> -- n. ʻ C. sappan ʼ, <i>paṭṭaraṅga</i> -- , <i>˚rāga</i> -- , <i>˚rañjaka</i> -- n. lex.: various forms through pop. etym. of unknown original with which cf. <i>paṭira</i> -- m. ʻ sandal tree ʼ Bhpr. EWA ii 201]",cdial
7740,Indo-Aryan,pattrin,"<number>7740</number> <b>pattrin</b> ʻ winged, feathered ʼ MBh., m. ʻ bird ʼ Hariv. 2. ʻ *leaflike, thin ʼ (cf. <smallcaps>pattralá -- ). [páttra</smallcaps> -- ]",cdial
7741,Indo-Aryan,pattrīdhāra,"<number>7741</number> *<b>pattrīdhāra</b> ʻ holding the leaf ʼ. [<smallcaps>páttra -- , dhāra</smallcaps> -- <superscript>1</superscript>]",cdial
7742,Indo-Aryan,pátnī,"<number>7742</number> <b>pátnī</b> f. ʻ mistress, wife ʼ RV. [<smallcaps>páti</smallcaps> -- ]",cdial
7743,Indo-Aryan,pathá,"<number>7743</number> <b>pathá</b> m. ʻ path ʼ MBh., <i>pātha</i> -- Pāṇ.gaṇa. [<smallcaps>pánthā</smallcaps> -- ]",cdial
7744,Indo-Aryan,pathí,<number>7744</number> <b>pathí</b> ʻ path ʼ RV. [<smallcaps>pánthā</smallcaps> -- ],cdial
7745,Indo-Aryan,pathika,<number>7745</number> <b>pathika</b> m. ʻ traveller ʼ MBh. [<smallcaps>pánthā</smallcaps> -- ],cdial
7746,Indo-Aryan,páthya,<number>7746</number> <b>páthya</b> ʻ suitable ʼ Yājñ. 2. ʻ *traveller ʼ. [Cf. <i>pathyāˋ</i> -- f. ʻ path ʼ RV. -- <smallcaps>pánthā</smallcaps> -- ],cdial
7747,Indo-Aryan,padá,"<number>7747</number> <b>padá</b><superscript>1</superscript> ʻ footstep, track, place ʼ RV. [<smallcaps>pád</smallcaps> -- <superscript>2</superscript>]",cdial
7748,Indo-Aryan,pada,"<number>7748</number> *<b>pada</b><superscript>2</superscript> ʻ tendon ʼ. [Cf. Psht. <i>pala</i> ʻ tendon, nerve ʼ, Pers. <i>pai</i>]",cdial
7749,Indo-Aryan,padagūḍha,"<number>7749</number> *<b>padagūḍha</b> ʻ hobble ʼ. [<smallcaps>padá -- <superscript>1</superscript>, *gūḍha</smallcaps> -- ]",cdial
7750,Indo-Aryan,padagra,"<number>7750</number> *<b>padagra</b> n., cf. <i>pādāgra</i> -- n. ʻ point of the foot ʼ Kālid. [<smallcaps>pád -- <superscript>2</superscript>, ágra</smallcaps> -- ]",cdial
7751,Indo-Aryan,padaṅga,"<number>7751</number> *<b>padaṅga</b> n. ʻ foot ʼ. [<smallcaps>pád -- <superscript>2</superscript>, áṅga</smallcaps> -- <superscript>1</superscript>: in contrast to <i>áṅga</i> -- alone which is restricted to ʻ arm ʼ in several Dard. lggs.]",cdial
7752,Indo-Aryan,padaḍa,"<number>7752</number> *<b>padaḍa</b> ʻ footstep, foot ʼ. [<smallcaps>padá</smallcaps> -- <superscript>1</superscript>]",cdial
7753,Indo-Aryan,padadaṇḍa,"<number>7753</number> *<b>padadaṇḍa</b> ʻ footpath ʼ. [Cf. H. cmpd. <i>pagdaṇḍī.</i> - <smallcaps>padá -- <superscript>1</superscript>, daṇḍá</smallcaps> -- ]",cdial
7754,Indo-Aryan,padadhi,"<number>7754</number> *<b>padadhi</b> or *<b>padadhā -- </b> ʻ footprint ʼ. [<smallcaps>padá -- <superscript>1</superscript>, -- dhi</smallcaps> -- ]",cdial
7755,Indo-Aryan,padapatha,"<number>7755</number> *<b>padapatha</b> ʻ footpath ʼ. [<smallcaps>padá -- <superscript>1</superscript>, pathá</smallcaps> -- ]",cdial
7756,Indo-Aryan,padara,<number>7756</number> *<b>padara</b> ʻ foot ʼ. [<smallcaps>padá</smallcaps> -- <superscript>1</superscript>],cdial
7757,Indo-Aryan,padavīthi,"<number>7757</number> *<b>padavīthi</b> ʻ footpath ʼ. [<smallcaps>padá -- <superscript>1</superscript>, vīthi</smallcaps> -- ]",cdial
7758,Indo-Aryan,padavraṇa,"<number>7758</number> *<b>padavraṇa</b> ʻ foot abscess ʼ. [<smallcaps>padá -- <superscript>1</superscript>, vraṇá</smallcaps> -- ]",cdial
7759,Indo-Aryan,padasthāna,"<number>7759</number> *<b>padasthāna</b> ʻ place for feet ʼ. [<smallcaps>padá -- <superscript>1</superscript>, sthāˊna</smallcaps> -- ]",cdial
7760,Indo-Aryan,padāṁcāra,"<number>7760</number> *<b>padāṁcāra</b> ʻ stepping place for the feet ʼ. [<smallcaps>pád -- <superscript>2</superscript>, cāra</smallcaps> -- <superscript>2</superscript>]",cdial
7761,Indo-Aryan,padāṁśa,"<number>7761</number> *<b>padāṁśa</b> ʻ quarter part ʼ. [<smallcaps>padá -- <superscript>1</superscript>, áṁśa</smallcaps> -- ]",cdial
7762,Indo-Aryan,padākāra,"<number>7762</number> *<b>padākāra</b> ʻ name of a metre ʼ. [<smallcaps>padá -- <superscript>1</superscript>, ākāra</smallcaps> -- ]",cdial
7763,Indo-Aryan,pádika,<number>7763</number> <b>pádika</b> ʻ going on foot ʼ Pāṇ.gaṇa. [<smallcaps>pád</smallcaps> -- <superscript>2</superscript>],cdial
7764,Indo-Aryan,padu,"<number>7764</number> *<b>padu</b> ʻ place, quarter ʼ. [Contained in <i>padavīˊ</i> -- m. ʻ place (?) ʼ RV., ʻ footsteps, way ʼ MBh., ʻ place ʼ R. &lt;-&gt; <smallcaps>pád</smallcaps> -- <superscript>2</superscript>]",cdial
7765,Indo-Aryan,padūna,"<number>7765</number> *<b>padūna</b> ʻ less by a quarter ʼ. [Cf. <i>pādōna</i> -- Āpast., <i>pādūna</i> -- lex. -- *<smallcaps>padu -- , ūná</smallcaps> -- <superscript>1</superscript>]",cdial
7766,Indo-Aryan,padga,"<number>7766</number> <b>padga</b> ʻ afoot ʼ, m. ʻ footsoldier ʼ lex. [<smallcaps>pád -- <superscript>2</superscript>, ga</smallcaps> -- ]",cdial
7767,Indo-Aryan,paddhara,"<number>7767</number> *<b>paddhara</b> ʻ straight, level ʼ. [<i>prādhvara</i> -- ? See Add. -- <smallcaps>ádhvan</smallcaps> -- ]",cdial
7768,Indo-Aryan,paddhārayati,"<number>7768</number> *<b>paddhārayati</b> ʻ steps ʼ. [OG. <i>pāu dhāraï</i> suggests <smallcaps>pád -- <superscript>2</superscript>, dhāráyati</smallcaps>: but see *<smallcaps>paddhara</smallcaps> -- Add.]",cdial
7769,Indo-Aryan,pádma,"<number>7769</number> <b>pádma</b> m.n. ʻ lotus ʼ MBh., <i>padma</i> -- ʻ lotus -- coloured ʼ ṢaḍvBr.",cdial
7770,Indo-Aryan,padmaka,"<number>7770</number> <b>padmaka</b> n. ʻ wood of Cerasus puddum ʼ MBh. ʻ a kind of tree ʼ R., <i>padmavr̥kṣa</i> -- n. ʻ C. puddum ʼ lex. [<smallcaps>pádma</smallcaps> -- ?]",cdial
7771,Indo-Aryan,padmanāla,"<number>7771</number> <b>padmanāla</b> m. ʻ lotus stalk ʼ lex. [<smallcaps>pádma</smallcaps> -- , <i>nāla</i> -- s.v. <smallcaps>nāḍīˊ</smallcaps> -- <superscript>1</superscript>]",cdial
7772,Indo-Aryan,padmarāga,"<number>7772</number> <b>padmarāga</b> m. ʻ ruby ʼ lex. [<smallcaps>pádma -- , rāˊga</smallcaps> -- <superscript>1</superscript>]",cdial
7773,Indo-Aryan,padmasaras,"<number>7773</number> <b>padmasaras</b> n. ʻ name of several lakes ʼ MBh. [<smallcaps>pádma -- , sáras</smallcaps> -- ]",cdial
7774,Indo-Aryan,padmākṣa,"<number>7774</number> <b>padmākṣa</b> n. ʻ lotus -- seed ʼ lex. [<smallcaps>pádma -- , akṣá</smallcaps> -- <superscript>2</superscript>]",cdial
7775,Indo-Aryan,padminī,<number>7775</number> <b>padminī</b> f. ʻ the lotus ʼ MBh. [<smallcaps>pádma</smallcaps> -- ],cdial
7776,Indo-Aryan,pádya,"<number>7776</number> <b>pádya</b> ʻ relating to a foot ʼ RV., <i>pāˊdya</i> -- ŚBr. [<smallcaps>pád</smallcaps> -- <superscript>2</superscript>]",cdial
7777,Indo-Aryan,pádyatē,"<number>7777</number> <b>pádyatē</b> ʻ falls ʼ AV., ʻ goes to, resorts to ʼ MBh. 2. Pp. <b>panna -- </b> ʻ fallen ʼ lex. [√<smallcaps>pad</smallcaps><superscript>1</superscript>]",cdial
7778,Indo-Aryan,pádyā,"<number>7778</number> <b>pádyā</b> f. pl. ʻ footsteps ʼ RV., ʻ path, road ʼ lex. [<smallcaps>pádya</smallcaps> -- ]",cdial
7779,Indo-Aryan,padyākāra,"<number>7779</number> *<b>padyākāra</b> ʻ foot -- shaped ʼ. [<smallcaps>pádya -- , ākāra</smallcaps> -- ]",cdial
7780,Indo-Aryan,padrá,"<number>7780</number> <b>padrá</b> m. ʻ village, road in a village ʼ lex. [← Drav. cf. Kur. <i>padda</i> ʻ village ʼ? -- Whether or not connected with <smallcaps>pallī</smallcaps><superscript>1</superscript> (also ← Drav.), scarcely, with EWA ii 236, hyper -- sanskritism for this, since NIA. forms attest early <i>padra</i> -- ]",cdial
7781,Indo-Aryan,panasá,"<number>7781</number> <b>panasá</b> m. ʻ the breadfruit tree Artocarpus integrifolia ʼ MBh., n. ʻ its fruit ʼ Suśr. 2. *<b>phanasa -- ,</b> cf. <i>phalasá</i> -- , <i>phalina</i> -- m. lex. [Prob. ← Drav. EWA ii 209 with lit.]",cdial
7782,Indo-Aryan,"panasī- ,","<number>7782</number> <b>panasī -- ,</b> <i>˚sikā</i> -- f. ʻ a disease of pustules on ears and neck ʼ Suśr.",cdial
7783,Indo-Aryan,panthapāla,"<number>7783</number> *<b>panthapāla</b> ʻ guarding the road ʼ. [Cf. <i>pathipāˊ</i>- MaitrS. -- <smallcaps>pánthā -- , pālá</smallcaps> -- ]",cdial
7784,Indo-Aryan,pantharakṣaka,"<number>7784</number> *<b>pantharakṣaka</b> ʻ road -- guard ʼ. [Cf. <i>pathirákṣas</i>- ʻ protecting roads ʼ VS., <i>˚rákṣi</i> -- RV. -- <smallcaps>pánthā -- , rakṣá</smallcaps> -- ]",cdial
7785,Indo-Aryan,pánthā,"<number>7785</number> <b>pánthā</b> m. ʻ path, road ʼ RV.",cdial
7786,Indo-Aryan,panthin,<number>7786</number> *<b>panthin</b> ʻ travelling ʼ. [<smallcaps>pánthā</smallcaps> -- ],cdial
7787,Indo-Aryan,panthiya,<number>7787</number> *<b>panthiya</b> ʻ appertaining to the road ʼ. [Cf. <i>pāthēya</i>- n. ʻ food for a journey ʼ MBh. -- <smallcaps>pánthā</smallcaps> -- ],cdial
7788,Indo-Aryan,pannagá,"<number>7788</number> <b>pannagá</b> m. ʻ snake, snake demon ʼ MBh.",cdial
7789,Indo-Aryan,pamarā,<number>7789</number> <b>pamarā</b> f. ʻ a kind of fragrant substance ʼ lex.,cdial
7790,Indo-Aryan,páyas,<number>7790</number> <b>páyas</b> n. ʻ any fluid (esp. milk) ʼ RV. [√<smallcaps>pī</smallcaps>],cdial
7791,Indo-Aryan,payasyáti,<number>7791</number> <b>payasyáti</b> ʻ flows ʼ Pāṇ. [<smallcaps>páyas</smallcaps> -- ],cdial
7792,Indo-Aryan,payōdhara,"<number>7792</number> <b>payōdhara</b> m. ʻ woman's breast, udder ʼ MBh. [<smallcaps>páyas -- , dhara</smallcaps> -- ]",cdial
7793,Indo-Aryan,pára,"<number>7793</number> <b>pára</b> ʻ distant, further, other ʼ, m. ʻ enemy ʼ RV. 2. Oblique cases: <i>param</i> ʻ after, but ʼ, <i>paratás</i> MBh., <i>parḗ</i>, <i>párēṇa</i> RV. ʻ afterwards, beyond ʼ.",cdial
7794,Indo-Aryan,paraṁ tu,"<number>7794</number> <b>paraṁ tu</b> ʻ but ʼ MBh. [<smallcaps>pára -- , tú</smallcaps>]",cdial
7795,Indo-Aryan,paraṁparā,"<number>7795</number> <b>paraṁparā</b> f. ʻ series, tradition ʼ MBh., ʻ lineage ʼ lex. [<smallcaps>pára</smallcaps> -- ]",cdial
7796,Indo-Aryan,paragata,"<number>7796</number> <b>paragata</b> ʻ belonging or relating to another ʼ MBh. [<smallcaps>pára -- , gatá</smallcaps> -- ]",cdial
7797,Indo-Aryan,paragrāma,"<number>7797</number> *<b>paragrāma</b> ʻ another village ʼ. [<smallcaps>pára -- , grāˊma</smallcaps> -- ]",cdial
7798,Indo-Aryan,paratara,<number>7798</number> <b>paratara</b> ʻ further away ʼ MW. [<smallcaps>pára</smallcaps> -- ],cdial
7799,Indo-Aryan,paratra,"<number>7799</number> <b>paratra</b> ʻ elsewhere, hereafter ʼ Mn. [<smallcaps>pára</smallcaps> -- ]",cdial
7799a,Indo-Aryan,paradēśa- ,"<number>7799a</number> <b>paradēśa -- </b> m. ʻ foreign country ʼ Kathās. [<smallcaps>pára -- , dēśá</smallcaps> -- ]",cdial
7799b,Indo-Aryan,parapuṣṭa- ,"<number>7799b</number> <b>parapuṣṭa -- </b> m. ʻ cuckoo ʼ MBh. [<smallcaps>pára -- , puṣṭá</smallcaps> -- ]",cdial
7799c,Indo-Aryan,parapautra- ,"<number>7799c</number> *<b>parapautra -- </b> ʻ great -- grandson ʼ. [<smallcaps>pára -- , paútra</smallcaps> -- ]",cdial
7799d,Indo-Aryan,paramá- ,"<number>7799d</number> <b>paramá -- </b> ʻ extreme, last ʼ AV. 2. Replaced by *<b>parima -- .</b> [<smallcaps>pára</smallcaps> -- ]",cdial
7799e,Indo-Aryan,paramaka- ,<number>7799e</number> <b>paramaka -- </b> ʻ most excellent ʼ MBh. [<smallcaps>paramá</smallcaps> -- ],cdial
7799f,Indo-Aryan,paramāṇu- ,"<number>7799f</number> <b>paramāṇu -- </b> m. ʻ infinitesimal particle ʼ Yājñ. [<smallcaps>paramá -- , aṇu</smallcaps> -- <superscript>2</superscript>]",cdial
7799g,Indo-Aryan,paralōka- ,"<number>7799g</number> <b>paralōka -- </b> m. ʻ the next world ʼ ŚBr. [<smallcaps>pára -- , lōká</smallcaps> -- ]",cdial
7799h,Indo-Aryan,paraśu- ,<number>7799h</number> <b>paraśu -- </b> m. ʻ axe ʼ RV. 2. *<b>pharaśu -- .</b>,cdial
7799j,Indo-Aryan,paraśvas,"<number>7799j</number> <b>paraśvas</b> adv. ʻ the day after tomorrow ʼ MBh. [Cf. <smallcaps>aparaśvas. -- pára -- , śvás</smallcaps>]",cdial
7799k,Indo-Aryan,parahasta- ,"<number>7799k</number> *<b>parahasta -- </b> ʻ another's hand ʼ. [<smallcaps>pára -- , hásta</smallcaps> -- ]",cdial
7799l,Indo-Aryan,parahīyas,"<number>7799l</number> *<b>parahīyas</b> ʻ the day before yesterday ʼ. 2. *<b>parahyas.</b> [<smallcaps>pára -- , *hīyas (hyas)</smallcaps>]",cdial
7799m,Indo-Aryan,parākrama- ,"<number>7799m</number> <b>parākrama -- </b> m. ʻ attack, courage ʼ MBh. [√<smallcaps>kram</smallcaps>]",cdial
7799n,Indo-Aryan,parāga- ,<number>7799n</number> <b>parāga -- </b> m. ʻ pollen ʼ Pur.,cdial
7799p,Indo-Aryan,parājaya- ,"<number>7799p</number> <b>parājaya -- </b> m. ʻ conquest, defeat ʼ MBh. [√<smallcaps>ji</smallcaps>]",cdial
7799q,Indo-Aryan,párājayatē,"<number>7799q</number> <b>párājayatē</b> ʻ is conquered ʼ RV., ʻ conquers ʼ MBh. 2. Pp. <b>párājita -- </b> RV. [√<smallcaps>ji</smallcaps>]",cdial
7799r,Indo-Aryan,parājña- ,"<number>7799r</number> *<b>parājña -- </b> ʻ subject to another ʼ. [<smallcaps>pára -- , ājñā</smallcaps> -- ]",cdial
7799s,Indo-Aryan,párābhavati,"<number>7799s</number> <b>párābhavati</b> ʻ perishes, yields ʼ AV., ʻ overcomes ʼ R., <i>párābhāvayati</i> ʻ overthrows ʼ AV. [√<smallcaps>bhū</smallcaps>]",cdial
7799t,Indo-Aryan,parā́ri,"<number>7799t</number> <b>parāˊri</b> ʻ in the year before last ʼ Pāṇ. [&lt; *<i>parayāri</i> with abnormal phonet. development in an adverb of time? -- <smallcaps>pára -- , *yār</smallcaps> -- ]",cdial
7799v,Indo-Aryan,parikamra- ,<number>7799v</number> *<b>parikamra -- </b> ʻ near the back ʼ. [Cf. <i>paripārśva</i> -- ʻ near the side ʼ KātyŚr. -- *<smallcaps>kamra</smallcaps> -- ],cdial
7799w,Indo-Aryan,parikarman- ,"<number>7799w</number> <b>parikarman -- </b> n. ʻ perfuming the body (after bathing) ʼ MBh., ʻ preparation ʼ Kathās. [√<smallcaps>kr̥</smallcaps><superscript>1</superscript>]",cdial
7800,Indo-Aryan,parikramaṇa,<number>7800</number> <b>parikramaṇa</b> n. ʻ walking about ʼ ŚāṅkhBr. [√<smallcaps>kram</smallcaps>],cdial
